"Isolation","Trait","Observed","Expected","Percent","Count","Pvalue","Sig","TraitDiff","Direction","AbsDiff"
"Leather.Tanning","Ribitol",11,10.9069,0.7139,6607,0.6607,0,0.0930999999999997,"Random",0.0930999999999997
"Leather.Tanning","Galactitol",4,3.8238,0.8199,6722,0.6722,0,0.1762,"Random",0.1762
"Leather.Tanning","D-Mannitol",12,12.3473,0.6036,8615,0.8615,0,-0.347300000000001,"Random",0.347300000000001
"Leather.Tanning","D-Glucitol",13,13.1569,0.6784,7990,0.799,0,-0.1569,"Random",0.1569
"Leather.Tanning","myo-Inositol",1,1.1399,0.7189,7981,0.7981,0,-0.1399,"Random",0.1399
"Leather.Tanning","DL-Lactate",13,11.2875,0.9253,2178,0.2178,0,1.7125,"Random",1.7125
"Leather.Tanning","Succinate",16,15.4794,0.9142,5496,0.5496,0,0.5206,"Random",0.5206
"Leather.Tanning","Citrate",11,11.0496,0.6446,6836,0.6836,0,-0.0495999999999999,"Random",0.0495999999999999
"Leather.Tanning","D-Gluconate",11,10.8583,0.6981,6217,0.6217,0,0.1417,"Random",0.1417
"Leather.Tanning","D-Glucosamine",7,7.0006,0.6765,6609,0.6609,0,-0.000600000000000378,"Random",0.000600000000000378
"Leather.Tanning","Nitrate",4,3.5384,0.8071,5095,0.5095,0,0.4616,"Random",0.4616
"Leather.Tanning","Vitamin-free",1,1.7159,0.4666,8969,0.8969,0,-0.7159,"Random",0.7159
"Leather.Tanning","2-Keto-D-gluconate",6,6.7716,0.4347,8453,0.8453,0,-0.7716,"Random",0.7716
"Leather.Tanning","Starch formation",0,0.1793,0.8361,10000,1,0,-0.1793,"Random",0.1793
"Leather.Tanning","Growth at 19°C",18,17.9882,1,9882,0.9882,0,0.0118000000000009,"Random",0.0118000000000009
"Leather.Tanning","Growth at 25°C",18,17.9868,1,9869,0.9869,0,0.0132000000000012,"Random",0.0132000000000012
"Leather.Tanning","Growth at 30°C",17,16.7851,0.9232,7500,0.75,0,0.2149,"Random",0.2149
"Leather.Tanning","Growth at 37°C",9,8.8043,0.673,5825,0.5825,0,0.1957,"Random",0.1957
"Industrial","Glucose_F",34,33.4468,0.7198,4951,0.4951,0,0.553199999999997,"Random",0.553199999999997
"Industrial","Galactose_F",18,17.3539,0.7281,4673,0.4673,0,0.646100000000001,"Random",0.646100000000001
"Industrial","Sucrose_F",15,14.9924,0.6238,6161,0.6161,0,0.00760000000000005,"Random",0.00760000000000005
"Industrial","Maltose_F",10,10.4641,0.5229,7459,0.7459,0,-0.4641,"Random",0.4641
"Industrial","Lactose_F",0,0.1883,0.8254,10000,1,0,-0.1883,"Random",0.1883
"Industrial","Raffinose_F",8,8.5168,0.5066,7517,0.7517,0,-0.5168,"Random",0.5168
"Industrial","Trehalose_F",14,14.7314,0.4523,7691,0.7691,0,-0.731400000000001,"Random",0.731400000000001
"Industrial","Inulin",4,4.5418,0.5116,7973,0.7973,0,-0.5418,"Random",0.5418
"Industrial","Sucrose",24,24.6849,0.4635,7557,0.7557,0,-0.684899999999999,"Random",0.684899999999999
"Industrial","Raffinose",14,14.3851,0.5364,7062,0.7062,0,-0.3851,"Random",0.3851
"Industrial","Melibiose",5,5.7345,0.4556,8570,0.857,0,-0.7345,"Random",0.7345
"Industrial","Galactose",30,30.2543,0.5417,6469,0.6469,0,-0.254300000000001,"Random",0.254300000000001
"Industrial","Lactose",5,5.5668,0.5034,8147,0.8147,0,-0.5668,"Random",0.5668
"Industrial","Trehalose",27,27.8207,0.4246,7974,0.7974,0,-0.820699999999999,"Random",0.820699999999999
"Industrial","Maltose",24,24.3378,0.5441,7033,0.7033,0,-0.337800000000001,"Random",0.337800000000001
"Industrial","Melezitose",23,22.4907,0.7248,5035,0.5035,0,0.5093,"Random",0.5093
"Industrial","Methyl-?-D-glucoside",22,22.1069,0.5932,6439,0.6439,0,-0.1069,"Random",0.1069
"Industrial","Soluble Starch",15,13.8371,0.847,3369,0.3369,0,1.1629,"Random",1.1629
"Industrial","Cellobiose",24,24.9472,0.3982,7948,0.7948,0,-0.947199999999999,"Random",0.947199999999999
"Industrial","Salicin",25,25.5761,0.4787,7307,0.7307,0,-0.5761,"Random",0.5761
"Industrial","L-Sorbose",28,26.888,0.7794,3892,0.3892,0,1.112,"Random",1.112
"Industrial","L-Rhamnose",10,10.6218,0.4767,7519,0.7519,0,-0.6218,"Random",0.6218
"Industrial","D-Xylose",32,31.2075,0.7878,4394,0.4394,0,0.7925,"Random",0.7925
"Industrial","L-Arabinose",17,16.9718,0.6186,6091,0.6091,0,0.0281999999999982,"Random",0.0281999999999982
"Industrial","D-Arabinose",11,12.1827,0.3558,8410,0.841,0,-1.1827,"Random",1.1827
"Industrial","D-Ribose",17,17.8988,0.4122,7892,0.7892,0,-0.898800000000001,"Random",0.898800000000001
"Industrial","Methanol",3,3.5001,0.5225,7771,0.7771,0,-0.5001,"Random",0.5001
"Industrial","Ethanol",42,40.7419,0.9599,2875,0.2875,0,1.2581,"Random",1.2581
"Industrial","Glycerol",39,38.6714,0.7617,5796,0.5796,0,0.328600000000002,"Random",0.328600000000002
"Industrial","Erythritol",8,9.7482,0.236,9095,0.9095,0,-1.7482,"Random",1.7482
"Industrial","Ribitol",24,24.8462,0.4244,7836,0.7836,0,-0.8462,"Random",0.8462
"Industrial","Galactitol",9,8.9171,0.6955,6361,0.6361,0,0.0829000000000004,"Random",0.0829000000000004
"Industrial","D-Mannitol",32,32.4581,0.5238,7730,0.773,0,-0.458100000000002,"Random",0.458100000000002
"Industrial","D-Glucitol",34,33.9752,0.654,6482,0.6482,0,0.024799999999999,"Random",0.024799999999999
"Industrial","myo-Inositol",6,5.7865,0.7231,5809,0.5809,0,0.2135,"Random",0.2135
"Industrial","DL-Lactate",36,30.2071,0.9982,75,0.0075,1,5.7929,"Positive",5.7929
"Industrial","Succinate",39,38.1283,0.8341,4200,0.42,0,0.871699999999997,"Random",0.871699999999997
"Industrial","Citrate",25,25.666,0.465,7349,0.7349,0,-0.666,"Random",0.666
"Industrial","D-Gluconate",25,25.3395,0.5388,6780,0.678,0,-0.339500000000001,"Random",0.339500000000001
"Industrial","D-Glucosamine",15,16.0158,0.3889,8080,0.808,0,-1.0158,"Random",1.0158
"Industrial","Nitrate",5,5.7019,0.4645,7674,0.7674,0,-0.7019,"Random",0.7019
"Industrial","Vitamin-free",9,7.782,0.819,3434,0.3434,0,1.218,"Random",1.218
"Industrial","2-Keto-D-gluconate",19,19.704,0.4629,7411,0.7411,0,-0.704000000000001,"Random",0.704000000000001
"Industrial","Starch formation",0,0.4392,0.6416,10000,1,0,-0.4392,"Random",0.4392
"Industrial","Growth at 19°C",44,43.972,1,9721,0.9721,0,0.0279999999999987,"Random",0.0279999999999987
"Industrial","Growth at 25°C",44,43.968,1,9683,0.9683,0,0.0319999999999965,"Random",0.0319999999999965
"Industrial","Growth at 30°C",43,42.2952,0.9574,4809,0.4809,0,0.704799999999999,"Random",0.704799999999999
"Industrial","Growth at 37°C",27,24.3881,0.9099,1838,0.1838,0,2.6119,"Random",2.6119
"Fodder","Glucose_F",4,3.8455,0.911,7751,0.7751,0,0.1545,"Random",0.1545
"Fodder","Galactose_F",3,2.679,0.956,6711,0.6711,0,0.321,"Random",0.321
"Fodder","Sucrose_F",2,1.9637,0.8957,8602,0.8602,0,0.0363,"Random",0.0363
"Fodder","Maltose_F",2,1.8953,0.9293,8305,0.8305,0,0.1047,"Random",0.1047
"Fodder","Lactose_F",0,0.0176,0.9825,10000,1,0,-0.0176,"Random",0.0176
"Fodder","Raffinose_F",1,1.07,0.8594,9219,0.9219,0,-0.0700000000000001,"Random",0.0700000000000001
"Fodder","Trehalose_F",2,2.0026,0.884,8842,0.8842,0,-0.00260000000000016,"Random",0.00260000000000016
"Fodder","Inulin",0,0.1737,0.8374,10000,1,0,-0.1737,"Random",0.1737
"Fodder","Sucrose",2,2.2826,0.7076,9591,0.9591,0,-0.2826,"Random",0.2826
"Fodder","Raffinose",1,1.2257,0.7502,9515,0.9515,0,-0.2257,"Random",0.2257
"Fodder","Melibiose",0,0.1954,0.8175,10000,1,0,-0.1954,"Random",0.1954
"Fodder","Galactose",4,3.7731,0.9315,7344,0.7344,0,0.2269,"Random",0.2269
"Fodder","Lactose",0,0.1777,0.8325,10000,1,0,-0.1777,"Random",0.1777
"Fodder","Trehalose",3,3.081,0.838,9137,0.9137,0,-0.081,"Random",0.081
"Fodder","Maltose",3,2.9545,0.891,8485,0.8485,0,0.0455000000000001,"Random",0.0455000000000001
"Fodder","Melezitose",2,2.1231,0.815,9274,0.9274,0,-0.1231,"Random",0.1231
"Fodder","Methyl-?-D-glucoside",2,2.1396,0.8126,9390,0.939,0,-0.1396,"Random",0.1396
"Fodder","Soluble Starch",2,1.9084,0.933,8475,0.8475,0,0.0915999999999999,"Random",0.0915999999999999
"Fodder","Cellobiose",3,2.9826,0.8778,8621,0.8621,0,0.0173999999999999,"Random",0.0173999999999999
"Fodder","Salicin",3,2.9821,0.8804,8634,0.8634,0,0.0179,"Random",0.0179
"Fodder","L-Sorbose",3,2.9155,0.8387,7604,0.7604,0,0.0844999999999998,"Random",0.0844999999999998
"Fodder","L-Rhamnose",0,0.3774,0.6704,10000,1,0,-0.3774,"Random",0.3774
"Fodder","D-Xylose",4,3.8391,0.9305,7864,0.7864,0,0.1609,"Random",0.1609
"Fodder","L-Arabinose",2,1.9932,0.8122,8027,0.8027,0,0.00679999999999992,"Random",0.00679999999999992
"Fodder","D-Arabinose",0,0.4674,0.604,10000,1,0,-0.4674,"Random",0.4674
"Fodder","D-Ribose",3,2.7923,0.94,7465,0.7465,0,0.2077,"Random",0.2077
"Fodder","Methanol",0,0.1705,0.8397,10000,1,0,-0.1705,"Random",0.1705
"Fodder","Ethanol",5,4.8163,1,8251,0.8251,0,0.1837,"Random",0.1837
"Fodder","Glycerol",5,4.8505,1,8581,0.8581,0,0.1495,"Random",0.1495
"Fodder","Erythritol",2,1.8852,0.8607,7520,0.752,0,0.1148,"Random",0.1148
"Fodder","Ribitol",3,2.9862,0.8756,8636,0.8636,0,0.0137999999999998,"Random",0.0137999999999998
"Fodder","Galactitol",0,0.1647,0.8442,10000,1,0,-0.1647,"Random",0.1647
"Fodder","D-Mannitol",3,3.1645,0.8013,9550,0.955,0,-0.1645,"Random",0.1645
"Fodder","D-Glucitol",4,3.9804,0.9033,8887,0.8887,0,0.0196000000000001,"Random",0.0196000000000001
"Fodder","myo-Inositol",0,0.1459,0.8603,10000,1,0,-0.1459,"Random",0.1459
"Fodder","DL-Lactate",3,2.7702,0.789,6203,0.6203,0,0.2298,"Random",0.2298
"Fodder","Succinate",5,4.7423,1,7623,0.7623,0,0.2577,"Random",0.2577
"Fodder","Citrate",3,3.0003,0.8106,8113,0.8113,0,-0.000300000000000189,"Random",0.000300000000000189
"Fodder","D-Gluconate",3,2.9512,0.8845,8400,0.84,0,0.0488,"Random",0.0488
"Fodder","D-Glucosamine",2,2.0467,0.8586,9013,0.9013,0,-0.0467,"Random",0.0467
"Fodder","Nitrate",0,0.2727,0.7507,10000,1,0,-0.2727,"Random",0.2727
"Fodder","Vitamin-free",3,2.3131,0.9775,4013,0.4013,0,0.6869,"Random",0.6869
"Fodder","2-Keto-D-gluconate",3,2.8131,0.9276,7581,0.7581,0,0.1869,"Random",0.1869
"Fodder","Starch formation",0,0.0521,0.9488,10000,1,0,-0.0521,"Random",0.0521
"Fodder","Growth at 19°C",5,4.997,1,9970,0.997,0,0.00300000000000011,"Random",0.00300000000000011
"Fodder","Growth at 25°C",5,4.9972,1,9972,0.9972,0,0.00279999999999969,"Random",0.00279999999999969
"Fodder","Growth at 30°C",4,4.285,0.6704,9561,0.9561,0,-0.285,"Random",0.285
"Fodder","Growth at 37°C",3,2.7368,0.8797,6431,0.6431,0,0.2632,"Random",0.2632
"Freshwater","Glucose_F",10,9.5141,0.8738,5544,0.5544,0,0.485900000000001,"Random",0.485900000000001
"Freshwater","Galactose_F",0,1.0942,0.3103,10000,1,0,-1.0942,"Random",1.0942
"Freshwater","Sucrose_F",1,1.5139,0.5526,9036,0.9036,0,-0.5139,"Random",0.5139
"Freshwater","Maltose_F",1,1.3208,0.6539,8964,0.8964,0,-0.3208,"Random",0.3208
"Freshwater","Lactose_F",0,0.0354,0.9651,10000,1,0,-0.0354,"Random",0.0354
"Freshwater","Raffinose_F",2,1.8365,0.8113,6673,0.6673,0,0.1635,"Random",0.1635
"Freshwater","Trehalose_F",1,1.7009,0.4653,9460,0.946,0,-0.7009,"Random",0.7009
"Freshwater","Inulin",2,1.652,0.8885,5936,0.5936,0,0.348,"Random",0.348
"Freshwater","Sucrose",6,6.2596,0.6035,7801,0.7801,0,-0.2596,"Random",0.2596
"Freshwater","Raffinose",2,2.2542,0.6346,8028,0.8028,0,-0.2542,"Random",0.2542
"Freshwater","Melibiose",0,0.333,0.7114,10000,1,0,-0.333,"Random",0.333
"Freshwater","Galactose",3,4.6789,0.1676,9753,0.9753,0,-1.6789,"Random",1.6789
"Freshwater","Lactose",1,1.0899,0.7976,8628,0.8628,0,-0.0899000000000001,"Random",0.0899000000000001
"Freshwater","Trehalose",9,8.6971,0.8679,6476,0.6476,0,0.302899999999999,"Random",0.302899999999999
"Freshwater","Maltose",7,6.8623,0.7621,6738,0.6738,0,0.1377,"Random",0.1377
"Freshwater","Melezitose",6,5.6592,0.8054,5837,0.5837,0,0.3408,"Random",0.3408
"Freshwater","Methyl-?-D-glucoside",6,5.7398,0.7951,6119,0.6119,0,0.2602,"Random",0.2602
"Freshwater","Soluble Starch",1,1.3195,0.6582,9029,0.9029,0,-0.3195,"Random",0.3195
"Freshwater","Cellobiose",11,9.7929,0.9948,2802,0.2802,0,1.2071,"Random",1.2071
"Freshwater","Salicin",11,9.7763,0.9934,2736,0.2736,0,1.2237,"Random",1.2237
"Freshwater","L-Sorbose",4,4.8172,0.4129,8542,0.8542,0,-0.8172,"Random",0.8172
"Freshwater","L-Rhamnose",6,4.6071,0.9596,2297,0.2297,0,1.3929,"Random",1.3929
"Freshwater","D-Xylose",10,9.3579,0.9521,5008,0.5008,0,0.642099999999999,"Random",0.642099999999999
"Freshwater","L-Arabinose",0,1.0704,0.3168,10000,1,0,-1.0704,"Random",1.0704
"Freshwater","D-Arabinose",1,1.5347,0.5372,8892,0.8892,0,-0.5347,"Random",0.5347
"Freshwater","D-Ribose",2,2.6814,0.4656,8610,0.861,0,-0.6814,"Random",0.6814
"Freshwater","Methanol",1,0.8132,0.8544,6516,0.6516,0,0.1868,"Random",0.1868
"Freshwater","Ethanol",11,10.7237,0.9291,7073,0.7073,0,0.276300000000001,"Random",0.276300000000001
"Freshwater","Glycerol",11,10.8075,0.9173,7589,0.7589,0,0.192500000000001,"Random",0.192500000000001
"Freshwater","Erythritol",0,0.8318,0.4161,10000,1,0,-0.8318,"Random",0.8318
"Freshwater","Ribitol",3,4.1947,0.2853,9379,0.9379,0,-1.1947,"Random",1.1947
"Freshwater","Galactitol",0,0.3032,0.7363,10000,1,0,-0.3032,"Random",0.3032
"Freshwater","D-Mannitol",10,9.7822,0.9127,7344,0.7344,0,0.2178,"Random",0.2178
"Freshwater","D-Glucitol",11,10.5681,0.9763,6299,0.6299,0,0.431900000000001,"Random",0.431900000000001
"Freshwater","myo-Inositol",0,0.2515,0.7758,10000,1,0,-0.2515,"Random",0.2515
"Freshwater","DL-Lactate",7,6.2151,0.869,4208,0.4208,0,0.7849,"Random",0.7849
"Freshwater","Succinate",11,10.5646,0.9415,6062,0.6062,0,0.4354,"Random",0.4354
"Freshwater","Citrate",6,6.1242,0.6559,7464,0.7464,0,-0.1242,"Random",0.1242
"Freshwater","D-Gluconate",7,6.81,0.744,6265,0.6265,0,0.19,"Random",0.19
"Freshwater","D-Glucosamine",5,4.7244,0.7639,5835,0.5835,0,0.2756,"Random",0.2756
"Freshwater","Nitrate",5,3.5762,0.9678,2093,0.2093,0,1.4238,"Random",1.4238
"Freshwater","Vitamin-free",2,1.8648,0.7991,6761,0.6761,0,0.1352,"Random",0.1352
"Freshwater","2-Keto-D-gluconate",5,4.965,0.6869,6576,0.6576,0,0.0350000000000001,"Random",0.0350000000000001
"Freshwater","Starch formation",0,0.0864,0.916,10000,1,0,-0.0864,"Random",0.0864
"Freshwater","Growth at 19°C",12,11.9915,1,9915,0.9915,0,0.00849999999999973,"Random",0.00849999999999973
"Freshwater","Growth at 25°C",12,11.9906,1,9906,0.9906,0,0.00939999999999941,"Random",0.00939999999999941
"Freshwater","Growth at 30°C",12,11.7499,1,7756,0.7756,0,0.2501,"Random",0.2501
"Freshwater","Growth at 37°C",5,4.8622,0.7133,6164,0.6164,0,0.1378,"Random",0.1378
"Seawater.Marine","Glucose_F",27,26.7823,0.6578,5666,0.5666,0,0.217700000000001,"Random",0.217700000000001
"Seawater.Marine","Galactose_F",7,8.3059,0.323,8671,0.8671,0,-1.3059,"Random",1.3059
"Seawater.Marine","Sucrose_F",11,10.2988,0.7703,4526,0.4526,0,0.7012,"Random",0.7012
"Seawater.Marine","Maltose_F",7,6.9332,0.6673,6171,0.6171,0,0.0667999999999997,"Random",0.0667999999999997
"Seawater.Marine","Lactose_F",1,0.9474,0.919,8625,0.8625,0,0.0526,"Random",0.0526
"Seawater.Marine","Raffinose_F",5,5.0238,0.6435,6383,0.6383,0,-0.0237999999999996,"Random",0.0237999999999996
"Seawater.Marine","Trehalose_F",8,8.6717,0.4734,7649,0.7649,0,-0.6717,"Random",0.6717
"Seawater.Marine","Inulin",2,2.293,0.6111,7615,0.7615,0,-0.293,"Random",0.293
"Seawater.Marine","Sucrose",24,22.7839,0.8424,3471,0.3471,0,1.2161,"Random",1.2161
"Seawater.Marine","Raffinose",6,6.8507,0.4322,7835,0.7835,0,-0.8507,"Random",0.8507
"Seawater.Marine","Melibiose",1,1.6955,0.4796,8889,0.8889,0,-0.6955,"Random",0.6955
"Seawater.Marine","Galactose",18,19.6311,0.2745,8825,0.8825,0,-1.6311,"Random",1.6311
"Seawater.Marine","Lactose",2,2.2564,0.6211,7500,0.75,0,-0.2564,"Random",0.2564
"Seawater.Marine","Trehalose",25,24.6941,0.7032,5652,0.5652,0,0.305900000000001,"Random",0.305900000000001
"Seawater.Marine","Maltose",24,22.619,0.8753,3057,0.3057,0,1.381,"Random",1.381
"Seawater.Marine","Melezitose",20,18.5315,0.8708,2994,0.2994,0,1.4685,"Random",1.4685
"Seawater.Marine","Methyl-?-D-glucoside",20,18.7768,0.8485,3458,0.3458,0,1.2232,"Random",1.2232
"Seawater.Marine","Soluble Starch",2,3.2654,0.2952,9407,0.9407,0,-1.2654,"Random",1.2654
"Seawater.Marine","Cellobiose",23,22.5644,0.6955,5224,0.5224,0,0.435600000000001,"Random",0.435600000000001
"Seawater.Marine","Salicin",21,21.1717,0.5686,6421,0.6421,0,-0.171700000000001,"Random",0.171700000000001
"Seawater.Marine","L-Sorbose",18,18.3433,0.5281,6630,0.663,0,-0.343299999999999,"Random",0.343299999999999
"Seawater.Marine","L-Rhamnose",9,8.0711,0.811,3930,0.393,0,0.928900000000001,"Random",0.928900000000001
"Seawater.Marine","D-Xylose",26,25.5294,0.716,5204,0.5204,0,0.470600000000001,"Random",0.470600000000001
"Seawater.Marine","L-Arabinose",12,11.738,0.6791,5579,0.5579,0,0.262,"Random",0.262
"Seawater.Marine","D-Arabinose",9,8.816,0.6667,5678,0.5678,0,0.183999999999999,"Random",0.183999999999999
"Seawater.Marine","D-Ribose",11,11.8106,0.4398,7704,0.7704,0,-0.810600000000001,"Random",0.810600000000001
"Seawater.Marine","Methanol",2,2.0689,0.6839,6839,0.6839,0,-0.0689000000000002,"Random",0.0689000000000002
"Seawater.Marine","Ethanol",33,32.5851,0.7628,5575,0.5575,0,0.414900000000003,"Random",0.414900000000003
"Seawater.Marine","Glycerol",33,32.3296,0.904,4735,0.4735,0,0.670400000000001,"Random",0.670400000000001
"Seawater.Marine","Erythritol",8,8.0737,0.6137,6253,0.6253,0,-0.0737000000000005,"Random",0.0737000000000005
"Seawater.Marine","Ribitol",22,21.7211,0.6637,5559,0.5559,0,0.2789,"Random",0.2789
"Seawater.Marine","Galactitol",1,1.6418,0.4975,8999,0.8999,0,-0.6418,"Random",0.6418
"Seawater.Marine","D-Mannitol",32,31.0684,0.9058,3906,0.3906,0,0.9316,"Random",0.9316
"Seawater.Marine","D-Glucitol",32,31.0109,0.9005,3718,0.3718,0,0.989100000000001,"Random",0.989100000000001
"Seawater.Marine","myo-Inositol",2,1.8231,0.7573,5895,0.5895,0,0.1769,"Random",0.1769
"Seawater.Marine","DL-Lactate",15,15.1733,0.5598,6139,0.6139,0,-0.173299999999999,"Random",0.173299999999999
"Seawater.Marine","Succinate",29,29.5255,0.4827,7539,0.7539,0,-0.525500000000001,"Random",0.525500000000001
"Seawater.Marine","Citrate",20,20.1129,0.5833,6349,0.6349,0,-0.1129,"Random",0.1129
"Seawater.Marine","D-Gluconate",19,19.2397,0.5611,6563,0.6563,0,-0.239699999999999,"Random",0.239699999999999
"Seawater.Marine","D-Glucosamine",16,14.8878,0.8185,3648,0.3648,0,1.1122,"Random",1.1122
"Seawater.Marine","Nitrate",2,2.7431,0.4495,8379,0.8379,0,-0.7431,"Random",0.7431
"Seawater.Marine","Vitamin-free",3,3.7157,0.4591,8098,0.8098,0,-0.7157,"Random",0.7157
"Seawater.Marine","2-Keto-D-gluconate",18,17.0923,0.771,4152,0.4152,0,0.907699999999998,"Random",0.907699999999998
"Seawater.Marine","Starch formation",0,0.2691,0.7612,10000,1,0,-0.2691,"Random",0.2691
"Seawater.Marine","Growth at 19°C",36,35.9744,1,9744,0.9744,0,0.0255999999999972,"Random",0.0255999999999972
"Seawater.Marine","Growth at 25°C",36,35.9759,1,9761,0.9761,0,0.0240999999999971,"Random",0.0240999999999971
"Seawater.Marine","Growth at 30°C",31,32.1551,0.2939,9114,0.9114,0,-1.1551,"Random",1.1551
"Seawater.Marine","Growth at 37°C",11,12.4076,0.347,8113,0.8113,0,-1.4076,"Random",1.4076
"Plant","Glucose_F",55,53.5584,0.8156,3348,0.3348,0,1.4416,"Random",1.4416
"Plant","Galactose_F",19,20.1469,0.3946,7575,0.7575,0,-1.1469,"Random",1.1469
"Plant","Sucrose_F",21,19.679,0.7819,3655,0.3655,0,1.321,"Random",1.321
"Plant","Maltose_F",17,15.5992,0.8241,3295,0.3295,0,1.4008,"Random",1.4008
"Plant","Lactose_F",2,1.4404,0.9336,4829,0.4829,0,0.5596,"Random",0.5596
"Plant","Raffinose_F",12,11.3096,0.7239,4537,0.4537,0,0.6904,"Random",0.6904
"Plant","Trehalose_F",29,26.6184,0.8785,2215,0.2215,0,2.3816,"Random",2.3816
"Plant","Inulin",7,7.3157,0.5656,7009,0.7009,0,-0.3157,"Random",0.3157
"Plant","Sucrose",51,48.0004,0.946,1268,0.1268,0,2.9996,"Random",2.9996
"Plant","Raffinose",20,19.2441,0.7006,4542,0.4542,0,0.7559,"Random",0.7559
"Plant","Melibiose",9,8.6761,0.6958,5344,0.5344,0,0.3239,"Random",0.3239
"Plant","Galactose",49,48.1561,0.7161,4539,0.4539,0,0.843899999999998,"Random",0.843899999999998
"Plant","Lactose",4,5.1229,0.3559,8719,0.8719,0,-1.1229,"Random",1.1229
"Plant","Trehalose",49,48.5078,0.6944,5124,0.5124,0,0.492199999999997,"Random",0.492199999999997
"Plant","Maltose",49,46.2903,0.9326,1548,0.1548,0,2.7097,"Random",2.7097
"Plant","Melezitose",40,37.8399,0.8629,2490,0.249,0,2.1601,"Random",2.1601
"Plant","Methyl-?-D-glucoside",35,34.5119,0.6665,5034,0.5034,0,0.488100000000003,"Random",0.488100000000003
"Plant","Soluble Starch",12,12.3063,0.5489,6578,0.6578,0,-0.3063,"Random",0.3063
"Plant","Cellobiose",46,45.2262,0.7125,4553,0.4553,0,0.773800000000001,"Random",0.773800000000001
"Plant","Salicin",45,44.4805,0.6682,4995,0.4995,0,0.519500000000001,"Random",0.519500000000001
"Plant","L-Sorbose",50,46.3557,0.9405,1192,0.1192,0,3.6443,"Random",3.6443
"Plant","L-Rhamnose",8,10.6605,0.1227,9609,0.9609,0,-2.6605,"Random",2.6605
"Plant","D-Xylose",43,44.9666,0.2617,8630,0.863,0,-1.9666,"Random",1.9666
"Plant","L-Arabinose",13,16.2913,0.1055,9598,0.9598,0,-3.2913,"Random",3.2913
"Plant","D-Arabinose",12,14.5612,0.1681,9304,0.9304,0,-2.5612,"Random",2.5612
"Plant","D-Ribose",25,26.3496,0.3624,7773,0.7773,0,-1.3496,"Random",1.3496
"Plant","Methanol",3,3.8909,0.4245,8232,0.8232,0,-0.8909,"Random",0.8909
"Plant","Ethanol",56,56.6299,0.4592,7594,0.7594,0,-0.629899999999999,"Random",0.629899999999999
"Plant","Glycerol",61,60.272,0.8269,4482,0.4482,0,0.728000000000002,"Random",0.728000000000002
"Plant","Erythritol",8,11.3251,0.0839,9732,0.9732,0,-3.3251,"Random",3.3251
"Plant","Ribitol",39,40.6011,0.317,8126,0.8126,0,-1.6011,"Random",1.6011
"Plant","Galactitol",5,5.9549,0.3955,8568,0.8568,0,-0.9549,"Random",0.9549
"Plant","D-Mannitol",57,56.7329,0.6757,5626,0.5626,0,0.267099999999999,"Random",0.267099999999999
"Plant","D-Glucitol",58,57.3995,0.742,4917,0.4917,0,0.600499999999997,"Random",0.600499999999997
"Plant","myo-Inositol",2,3.4517,0.2387,9748,0.9748,0,-1.4517,"Random",1.4517
"Plant","DL-Lactate",23,26.668,0.1232,9387,0.9387,0,-3.668,"Random",3.668
"Plant","Succinate",58,57.2521,0.755,4593,0.4593,0,0.747900000000001,"Random",0.747900000000001
"Plant","Citrate",43,42.9358,0.5864,5779,0.5779,0,0.0641999999999996,"Random",0.0641999999999996
"Plant","D-Gluconate",45,43.7152,0.7772,3781,0.3781,0,1.2848,"Random",1.2848
"Plant","D-Glucosamine",24,24.9538,0.4311,7308,0.7308,0,-0.953800000000001,"Random",0.953800000000001
"Plant","Nitrate",8,8.1658,0.5827,6278,0.6278,0,-0.165800000000001,"Random",0.165800000000001
"Plant","Vitamin-free",8,9.1131,0.3875,7933,0.7933,0,-1.1131,"Random",1.1131
"Plant","2-Keto-D-gluconate",37,35.5766,0.7805,3574,0.3574,0,1.4234,"Random",1.4234
"Plant","Starch formation",1,1.2661,0.6581,8305,0.8305,0,-0.2661,"Random",0.2661
"Plant","Growth at 19°C",66,65.9593,1,9596,0.9596,0,0.0407000000000011,"Random",0.0407000000000011
